country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
IND,India,BAKRESWAR,IND0000023,1050.0,23.8285,87.4513,Coal,Oil,,,2003,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1033286,2019,,7235.281,5979.125,6341.202,6779.256,6526.645,,Central Electricity Authority,,,,,5531.35,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BALIMELA,IND0000024,510.0,18.1396,82.1221,Hydro,,,,1984,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1024903,2019,,1332.53385,618.9099,996.3731,1469.80405,1723.5489499999999,,Central Electricity Authority,1744.85,1601.28,1741.85,1381.64,1475.82,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BALLARPUR BILT POWER,WRI1019941,67.5,19.8601,79.3421,Coal,,,,,Ballarpur Industries ltd,Ballarpur Industries ltd,http://bilt.com/,WRI,1081308,,,,,,,,,,,,,,355.58,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BAMANIA CEMENT,WRI1019882,10.0,24.6929,74.6890,Coal,,,,,Jk Cement ltd,Jk Cement ltd,http://www.jkcement.com/,WRI,1081368,,,,,,,,,,,,,,52.67,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BANDAKHAR TPP,IND0000026,300.0,22.3421,82.4305,Coal,Oil,,,2015,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1085367,2019,,,196.7602,1290.33,2018.79,1944.95,,Central Electricity Authority,,,,,1580.38,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BANDEL,IND0000027,335.0,22.9956,88.4042,Coal,Oil,,,1976,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1033287,2019,,946.141,948.831,1668.631,1713.201,1166.342,,Central Electricity Authority,,,,,1764.76,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BANER,IND0000028,12.0,32.1686,76.4695,Hydro,,,,1996,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1057903,2019,,,,,,,,,54.62,35.08,47.99,30.15,37.67,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BANSAGAR (I),IND0000029,315.0,24.1917,81.2875,Hydro,,,,1991,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1022141,2019,,1075.9532,571.6076,1232.8249,542.64315,575.45825,,Central Electricity Authority,1102.43,1039.80,1122.09,858.82,870.68,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BANSAGAR (II),IND0000030,30.0,24.1917,81.2875,Hydro,,,,2002,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1038407,2019,,85.65955000000001,106.9426,109.18135000000001,55.8394,36.90455,,Central Electricity Authority,129.98,118.72,127.50,98.35,98.37,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BANSAGAR (III),IND0000031,60.0,24.1917,81.2875,Hydro,,,,2001,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1038407,2019,,120.44475,39.680600000000005,53.212599999999995,68.45599999999999,84.8934,,Central Electricity Authority,255.02,237.89,250.07,197.15,197.18,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BANSAGAR (IV),IND0000032,20.0,24.2230,81.2747,Hydro,,,,2006,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1038408,2019,,,,,,,,,99.79,90.00,92.25,78.74,79.18,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BANSWARA CEMENT,WRI1019883,20.0,23.6026,74.2562,Coal,,,,,India Ltd icl),India Ltd icl),http://www.indiacements.co.in/,WRI,1081085,,,,,,,,,,,,,,105.35,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BARADARHA TPP,IND0000033,1200.0,21.9114,83.1889,Coal,Oil,,,2014,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1081300,2019,,265.78,2316.1072,6773.788,6153.76,6344.82,,Central Electricity Authority,,,,,6321.54,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BARAMURA,IND0000034,42.0,23.8070,91.5650,Gas,,,,2006,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1050914,2019,,304.8328,231.626436,187.19366933910322,178.10669,173.72,,Central Electricity Authority,,,,,132.15,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BARAUNI,IND0000035,720.0,25.3999,86.0218,Coal,Oil,,,2007,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1011088,2019,,0.0,0.0,120.90364,34.7098,40.15061665635222,,Central Electricity Authority,,,,,3792.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BARGI,IND0000036,90.0,22.9417,79.9250,Hydro,,,,1988,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1058058,2019,,495.9677,326.45950000000005,443.24265,158.25475,354.40905,,Central Electricity Authority,364.88,340.86,392.63,251.41,292.08,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BARH STPP II,IND0000037,1320.0,25.4865,85.7452,Coal,Oil,,,2014,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1049146,2019,,1221.0,4056.0,7177.0,8778.0,9334.0,,Central Electricity Authority,,,,,6953.70,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BARKHERA TPP,IND0000038,90.0,28.4723,79.8066,Coal,Oil,,,2011,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1092007,2019,,505.76,306.379,354.9,171.355,133.9128,,Central Electricity Authority,,,,,474.11,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BARSINGAR LIGNITE,IND0000039,250.0,27.8453,73.2000,Coal,Oil,,,2010,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1010761,2019,,1255.732,1165.318,1274.999,1436.072,1179.007,,Central Electricity Authority,,,,,1316.98,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BASIN BRIDGE GT,IND0000040,120.0,13.1021,80.2682,Gas,Oil,,,1996,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1030926,2019,,2.85387,8.29591247299784,10.46898,5.85771,0.056,,Central Electricity Authority,,,,,377.57,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BASPA,IND0000041,300.0,31.4306,78.2410,Hydro,,,,2003,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1019983,2019,,1246.3171,1297.9775,1336.0362499999999,1329.9667500000003,1269.2021,,Central Electricity Authority,1251.70,793.17,978.83,746.02,740.24,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BASSI,IND0000042,66.0,31.9546,76.7986,Hydro,,,,1973,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1018450,2019,,293.53495,314.3205,296.27119999999996,313.59415,250.3022,,Central Electricity Authority,231.82,196.84,231.82,176.43,184.08,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BEL Chikhalhol Wind Farm,WRI1026664,20.0,17.3816,74.5345,Wind,,,,,Bhilwara Energy Limited,CDM,https://cdm.unfccc.int/Projects/DB/RINA1416216844.8/view,WRI,,,,,,,,,,,,,,,29.02,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BELA NAGPUR,WRI1019942,270.0,20.8050,79.0547,Coal,,,,,Ideal Projects ltd,Ideal Projects ltd,http://www.idealenergysolar.com/,WRI,1077662,,,,,,,,,,,,,,1422.34,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BELGAUM UGAR,WRI1019906,22.8,16.6505,74.8209,Biomass,,,,,Ugar Works ltd,Ugar Works ltd,http://www.ugarsugar.com/,WRI,1049548,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
IND,India,BELLAD-BAGEWADI,WRI1019907,15.0,16.2774,74.7111,Biomass,,,,,Vishwanath Sugars ltd,Vishwanath Sugars ltd,http://www.vssil.co.in/,WRI,1082404,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
IND,India,BELLARY HOTHUR,WRI1019908,10.0,15.1831,76.7909,Coal,,,,,Hothur Pvt ltd,Hothur Pvt ltd,http://hothurindia.com/,WRI,1077892,,,,,,,,,,,,,,52.67,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BELLARY JANKI,WRI1019909,18.0,15.1777,77.1036,Coal,,,,,Janki Corp ltd,Janki Corp ltd,http://jankicorp.com/,WRI,1086171,,,,,,,,,,,,,,94.82,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BELLARY TPS,IND0000045,1700.0,15.1932,76.7195,Coal,Oil,,,2012,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1053244,2019,,5445.763,5741.319,5999.32,3738.4,3787.75,,Central Electricity Authority,,,,,8955.52,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BHADRA,IND0000046,26.0,13.7008,75.6373,Hydro,,,,1968,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1020546,2019,,50.337050000000005,39.879599999999996,26.924699999999998,15.61155,54.93395,,Central Electricity Authority,175.99,138.54,169.34,110.32,121.41,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BHADRAVATI MILL,WRI1019910,41.0,13.8274,75.7131,Coal,,,,,Mysore Mills ltd,Mysore Mills ltd,http://www.mpm.co.in/,WRI,1049289,,,,,,,,,,,,,,215.98,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BHAKRA,IND0000047,1379.0,31.4107,76.4328,Hydro,,,,1964,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1011036,2019,,5241.809249999999,5863.1569,5142.428650000001,5108.3499,4216.999049999999,,Central Electricity Authority,5163.21,4923.29,5152.64,4721.54,5346.39,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BHANDARA STEEL MILL,WRI1019943,15.0,21.2320,79.6311,Coal,,,,,Sunflag Co ltd,Sunflag Co ltd,http://www.sunflagsteel.com/,WRI,1057898,,,,,,,,,,,,,,79.01,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BHANDARA VARAM,WRI1019944,10.0,21.0813,79.7708,Biomass,,,,,Varam Pvt ltd,Varam Pvt ltd,http://www.bloomberg.com/profiles/companies/4115076Z:IN-varam-bio-energy-pvt-ltd,WRI,1064436,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
IND,India,BHANDARDHARA,IND0000048,34.0,19.5555,73.8087,Hydro,,,,1996,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1022179,2019,,65.07300000000001,82.13725,46.8844,42.33725,56.157799999999995,,Central Electricity Authority,121.97,101.82,121.97,85.62,94.37,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BHATGARH,IND0000049,16.0,18.1012,73.7252,Hydro,,,,1977,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1022190,2019,,,,,,,,,53.83,42.61,53.83,36.17,40.30,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BHATSA,IND0000050,15.0,19.5132,73.4173,Hydro,,,,1991,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1022191,2019,,,,,,,,,51.49,40.98,51.49,34.74,38.81,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BHAVNAGAR TPP,IND0000514,500.0,21.5837,72.2222,Coal,Oil,,,2016,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,49.923,432.135,467.43,,Central Electricity Authority,,,,,2633.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BHAWANI KATTALAI -II,IND0000052,30.0,11.3310,77.7580,Hydro,,,,2013,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1081340,2019,,136.8722,6.9948500000000005,19.730849999999997,37.4319,76.77420000000001,,Central Electricity Authority,114.01,105.18,114.01,87.48,94.41,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BHAWANI KATTALAI -III,IND0000053,30.0,11.2428,77.8659,Hydro,,,,2012,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1060506,2019,,0.0,5.651599999999999,17.382649999999998,0.0,33.889700000000005,,Central Electricity Authority,114.01,105.18,114.01,87.48,94.41,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BHAWANI KATTALAI BARRAGE,IND0000051,30.0,11.3842,77.7145,Hydro,,,,2006,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1057727,2019,,67.5605,155.72744999999998,20.48705,16.8752,69.849,,Central Electricity Authority,114.01,105.18,114.01,87.48,94.41,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BHIGWAN MILL,WRI1019945,30.0,18.2416,74.7529,Coal,,,,,Ballarpur Industries ltd,Ballarpur Industries ltd,http://bilt.com/,WRI,1051707,,,,,,,,,,,,,,158.03,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BHILAI TPP,IND0000054,500.0,21.1840,81.4237,Coal,Oil,,,2008,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1011053,2019,,2962.72,3263.584,3379.1005,3590.9,3139.308,,Central Electricity Authority,,,,,2633.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BHIRA,IND0000055,300.0,18.4550,73.3907,Hydro,,,,1962,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1031017,2019,,832.8846500000001,637.1383000000001,946.87185,887.8385,905.24105,,Central Electricity Authority,933.37,752.82,933.37,535.81,682.61,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BHIRA TAIL RACE,IND0000056,80.0,18.4426,73.3498,Hydro,,,,1987,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1022192,2019,,90.79375,73.50065000000001,101.07209999999999,96.66425000000001,94.09715,,Central Electricity Authority,294.27,246.87,294.27,183.68,222.71,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BHIVPURI,IND0000057,75.0,18.9368,73.4527,Hydro,,,,1998,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1031019,2019,,299.1766,195.9354,205.55705,305.664,314.3205,,Central Electricity Authority,271.24,226.80,271.24,198.36,210.35,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BHUSAWAL,IND0000058,1210.0,21.0483,75.8425,Coal,Oil,,,2007,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1022193,2019,,5855.07,7505.972,5666.0719,6159.621,6146.422,,Central Electricity Authority,,,,,6374.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BILIYAKALAN PLANT,WRI1019884,10.0,25.2267,74.6216,Biomass,,,,,Sangam Spinners ltd,Sangam Spinners ltd,http://www.sangamgroup.com/,WRI,1076213,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
IND,India,BINA REFINERY,WRI1019997,99.0,24.2508,78.1606,Coal,,,,,Bharat Refinery ltd,Bharat Refinery ltd,http://borl.in/,WRI,1067576,,,,,,,,,,,,,,521.52,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BINA TPP,IND0000059,500.0,23.3172,78.1336,Coal,Oil,,,2012,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1011107,2019,,2236.9908,1204.0675,739.1554,2265.47,2299.63,,Central Electricity Authority,,,,,2633.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BINANI CEMENT PLANT,WRI1019885,69.6,24.8263,73.0901,Coal,,,,,Binani Industries ltd,Binani Industries ltd,http://binaniindustries.com/,WRI,1011108,,,,,,,,,,,,,,366.64,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BINJKOTE,IND0000527,600.0,22.0103,83.2058,Coal,Oil,,,2017,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,,546.795,1294.854,,Central Electricity Authority,,,,,3160.77,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BINWA,IND0000060,6.0,32.1121,76.6537,Hydro,,,,1984,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1075394,2019,,,,,,,,,27.28,20.49,28.95,19.49,21.23,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BIRSINGHPUR,IND0000061,20.0,23.3256,81.0333,Hydro,,,,1991,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1018838,2019,,,,,,,,,96.33,69.93,88.20,65.29,64.39,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BOKARO A ''EXP'',IND0000063,500.0,23.6783,86.0888,Coal,Oil,,,2016,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1011089,2019,,,0.2805,191.56,2757.9618,2750.1,,Central Electricity Authority,,,,,2633.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BOKARO B,IND0000064,210.0,23.7850,85.8800,Coal,Oil,,,1993,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1011089,2019,,1438.87,1634.274,1272.52,493.5488,567.61,,Central Electricity Authority,,,,,1106.27,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BONGAIGAON TPP,IND0000066,750.0,26.5145,90.5287,Coal,Oil,,,2017,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1064211,2019,,,106.5792,1511.0,1545.0,2574.062,,Central Electricity Authority,,,,,3950.96,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BP Brahmanvel Wind Farm,WRI1026079,40.0,21.2083,74.1543,Wind,,,,,,CDM,https://cdm.unfccc.int/filestorage/T/0/C/T0CJ85FSL1WN9VEXID67ZOBMQRGAPH/Revised%20PDD%20-%20Clean.pdf?t=UE58b2pkZGN1fDC4di78ksdJWNuCM4aKL4xu,WRI,,,,,,,,,,,,,,,58.04,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BRAMHAPURAM DG,IND0000067,60.0,9.9975,76.3744,Oil,,,,1997,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1020759,2019,,8.1158,12.8899,5.1171,0.42576879557282254,0.26376,,Central Electricity Authority,,,,,297.51,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BSES Kerala CCGT,IND0000068,165.0,10.0740,76.3188,Gas,Oil,,,1999,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1038651,2019,,145.56,3.4172,0.0,60.718,0.0,,Central Electricity Authority,,,,,519.16,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BUDGE BUDGE,IND0000069,750.0,22.4673,88.1400,Coal,Oil,,,2001,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1011992,2019,,5371.95,5327.27,4974.38,5563.09,5552.51,,Central Electricity Authority,,,,,3950.96,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BUDHIL,IND0000070,70.0,32.4584,76.5320,Hydro,,,,2012,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1044207,2019,,234.65085000000002,286.41075,259.94375,316.04185,286.6396,,Central Electricity Authority,243.81,211.31,243.81,194.14,197.98,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,BUTIBORI PLANT,WRI1019946,81.5,20.9225,78.9535,Oil,,,,,Indo Synthetics ltd,Indo Synthetics ltd,http://www.indoramaindia.com/,WRI,1019458,,,,,,,,,,,,,,404.12,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,BUTIBORI TPP -II,IND0000071,600.0,20.9286,78.9333,Coal,Oil,,,2013,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1063212,2019,,3305.9567,3664.5695,3449.8,3032.6496,2026.27,,Central Electricity Authority,,,,,3160.77,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Bableshwar wind-solar,WKS0070147,28.8,16.9680,76.2560,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,66.98,65.13,65.77,65.95,64.41,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Badal,WKS0072794,15.0,30.0680,74.6710,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,29.44,29.55,30.23,29.36,29.39,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Badanpur,WKS0070849,50.0,25.3640,78.3070,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,104.09,106.37,106.51,103.80,108.86,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Bagalkot,WKS0070869,10.0,16.4600,75.2500,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,20.91,20.57,20.39,20.44,19.86,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Bahadaurgarh Jandian,WKS0072800,50.0,30.1547,74.6909,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,97.23,101.81,102.54,99.78,102.96,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Bahadur Khera,WKS0072796,25.0,30.1150,74.3460,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,48.28,49.96,50.76,49.24,49.20,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Bahraich,WKS0070881,10.0,27.7500,81.4900,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.71,18.58,18.23,18.04,18.81,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Bakhora Kalan,WKS0067134,25.0,29.8570,75.8070,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,47.86,49.92,51.62,49.24,51.41,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Balanagar,WKS0067009,50.0,16.9430,78.1310,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,107.03,106.56,112.84,108.72,113.14,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Bamani Solar Power Plant,WRI1026113,1.0,18.0791,76.1807,Solar,,,,,Dr Babasaheb Ambedkar SSK Limited,Ambed K Sugar,http://www.ambedkarsugar.com/solar_power.php,Industry About,,,,,,,,,,,1.91,1.64,1.57,1.65,1.61,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Bamanwali Solar Power Plant,WRI1026114,1.0,28.3683,73.5286,Solar,,,,,AEW Infratech Private Limited,AES Winfra,http://www.aewinfra.com/solar.html,Industry About,,,,,,,,,,,1.89,1.82,1.76,1.88,1.81,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
